団体コード,都道府県,市区町村,受入件数,受入額_円,返礼品調達費_円,送付費_円,広報費_円,決済費_円,事務費_円,その他費_円,経費合計_円,返礼品率,送付費率,広報費率,決済費率,事務費率,経費率合計,ポータル費_円,年度,受入額_億円,経費合計_億円,ポータル費_億円
172073,石川県,羽咋市,18482,566780726,159394842.0,27155167.0,496400.0,2720925.0,89440818.0,0.0,279208152.0,0.281228409309035,0.0479112393105618,0.0008758237131726,0.0048006660692269,0.1578049744761433,0.4926211128781397,62128759.0,2024,5.67,2.79,0.62
172090,石川県,かほく市,6250,327242513,97318737.0,9353509.0,725887.0,4348467.0,47745155.0,0.0,159491755.0,0.2973902629821205,0.0285828051931626,0.0022181928421995,0.0132882092859371,0.1459014434350099,0.4873809137384298,36360475.0,2024,3.27,1.59,0.36
172103,石川県,白山市,18329,529143000,145261580.0,18266637.0,1262000.0,5910631.0,63653866.0,0.0,234354714.0,0.27,0.03,0.0,0.01,0.12,0.44,231313757.0,2024,5.29,2.34,2.31
172111,石川県,能美市,8897,251180344,63588560.0,10286356.0,1101600.0,1338957.0,43705104.0,0.0,120020577.0,0.2531589812616866,0.0409520738613209,0.0043856934920034,0.0053306599500476,0.1739989017611983,0.477826310326257,49518438.0,2024,2.51,1.2,0.5
172120,石川県,野々市市,9244,120070700,33872135.0,7749263.0,70426.0,1096144.0,14743260.0,0.0,57531228.0,0.2820182055547507,0.0645200913857902,0.0005863644008385,0.0080701745621791,0.1185332147715938,0.4737280506751525,57179469.0,2024,1.2,0.58,0.57
173240,石川県,川北町,438,11289000,2944980.0,311250.0,26400.0,730315.0,1542529.0,0.0,5555474.0,0.2608716449641243,0.0275710868987509,0.0023385596598458,0.0646926211356187,0.1366400035432722,0.4921139162016122,5317520.0,2024,0.11,0.06,0.05
173614,石川県,津幡町,2625,51032871,12277434.0,2867734.0,26400.0,789985.0,5794545.0,0.0,21756098.0,0.2405789397974493,0.0561938598359477,0.0005173136349706,0.0154799246940271,0.1135453460966364,0.4263153840590313,4637087.0,2024,0.51,0.22,0.05
173657,石川県,内灘町,3339,44983526,9100036.0,2704270.0,0.0,425166.0,3821821.0,0.0,16051293.0,0.2022970809358074,0.0601168970169212,0.0,0.0094515934566801,0.0849604586354569,0.3568260300448657,3240073.0,2024,0.45,0.16,0.03
173843,石川県,志賀町,9793,240473390,46037162.0,6701822.0,26400.0,4248386.0,29906771.0,0.0,86920541.0,0.1914438932307645,0.0278692873253044,0.0001097834567059,0.0176667613826211,0.1243662386096025,0.3614559640049986,56044997.0,2024,2.4,0.87,0.56
173860,石川県,宝達志水町,68785,1820403216,460702804.0,111435657.0,28981416.0,1021149.0,257956124.0,0.0,860097150.0,0.2530773402017545,0.0612148209916148,0.0159203278401591,0.000560946602942,0.1417027402131331,0.4724761758496036,204620181.0,2024,18.2,8.6,2.05
174076,石川県,中能登町,5494,87818595,8616951.0,1944727.0,26400.0,4309599.0,2206501.0,123600.0,17227778.0,0.0981221687730258,0.0221448202399503,0.000300619703606,0.0490738778045811,0.025125669569184,0.196174602884503,7822492.0,2024,0.88,0.17,0.08
174611,石川県,穴水町,20758,598295949,58334086.0,7769413.0,482900.0,779090.0,38640570.0,0.0,106006059.0,0.0975003860505831,0.0129859027342336,0.000807125638753,0.001302181639876,0.0645843751149984,0.1771799711784443,31855215.0,2024,5.98,1.06,0.32
174637,石川県,能登町,69858,1140978956,193720017.0,31018815.0,44442090.0,13208043.0,107081681.0,0.0,389470646.0,0.1697840402588459,0.0271861411964551,0.0389508410880805,0.0115760618813726,0.0938507063928705,0.3413477908176248,369531706.0,2024,11.41,3.89,3.7
180009,福井県,0,4261,179534493,16768233.0,419544.0,482240.0,1759187.0,39834989.0,0.0,59264193.0,0.0933983922521228,0.0023368434276303,0.0026860576591262,0.0097986017650658,0.2218793076158351,0.3300992027197804,26557961.0,2024,1.8,0.59,0.27
182010,福井県,福井市,37120,772673503,202535175.0,38914186.0,6322944.0,14355416.0,123375377.0,0.0,385503098.0,0.2621225837480284,0.0503630393030314,0.0081832028346389,0.0185788899765079,0.1596733633559063,0.4989210792181132,99462925.0,2024,7.73,3.86,0.99
182028,福井県,敦賀市,420558,8392580349,2047316543.0,589375071.0,44256236.0,257705756.0,1050384812.0,0.0,3989038418.0,0.2439436332884133,0.0702257287379114,0.0052732573487095,0.0307063793593237,0.1251563605375736,0.4753053592719318,804267503.0,2024,83.93,39.89,8.04
182044,福井県,小浜市,26609,529255000,156608567.0,26811517.0,2242200.0,5735107.0,72399985.0,0.0,263797376.0,0.2959038025148557,0.0506589772415943,0.0042365211476509,0.0108361886047368,0.1367960340478597,0.4984315235566976,56618504.0,2024,5.29,2.64,0.57
182052,福井県,大野市,18427,276493871,80568929.0,21947138.0,1227085.0,1256234.0,30092388.0,0.0,135091774.0,0.2913949908133768,0.0793765804667692,0.0044380188087424,0.0045434424837576,0.1088356421470188,0.4885886747196649,49972100.0,2024,2.76,1.35,0.5
182061,福井県,勝山市,9078,184422787,48477780.0,9491916.0,185960.0,12879091.0,19810547.0,0.0,90845294.0,0.2632819169117754,0.0515504183493046,0.0010099452835693,0.0699461024527359,0.1075907104085794,0.4933790934059648,85150641.0,2024,1.84,0.91,0.85
182079,福井県,鯖江市,31288,2066788600,612296279.0,35899166.0,31112917.0,27482095.0,309885311.0,0.0,1016675768.0,0.2962549140245887,0.0173695393907243,0.0150537490868683,0.0132970033800263,0.1499356591186926,0.4919108650009004,407618128.0,2024,20.67,10.17,4.08
182087,福井県,あわら市,40060,1259130300,339505752.0,51807446.0,631713.0,19582948.0,197515036.0,399166.0,609442061.0,0.2696351219567983,0.0411454207717819,0.0005017058202792,0.0155527573278158,0.1568662401341624,0.4840182632409052,120323748.0,2024,12.59,6.09,1.2
182095,福井県,越前市,31238,840227160,227468981.0,32631486.0,5884242.0,11739012.0,132290853.0,0.0,410014574.0,0.2707231946655949,0.0388365046423874,0.0070031561464878,0.0139712360643043,0.1574465326733784,0.487980624192153,96196354.0,2024,8.4,4.1,0.96
182109,福井県,坂井市,125893,1742389315,424814080.0,129525207.0,5495991.0,195490163.0,83273855.0,30000.0,838629296.0,0.2438112288355028,0.0743376958782601,0.0031542841503249,0.1121966034324539,0.0477929095886357,0.4813099396216166,174908761.0,2024,17.42,8.39,1.75
183229,福井県,永平寺町,5962,130093000,26900371.0,6438476.0,1061524.0,2178931.0,23058733.0,0.0,59638035.0,0.2067780049656783,0.0494913331232272,0.0081597318841136,0.0167490256970013,0.1772480686893222,0.4584261643593429,14083297.0,2024,1.3,0.6,0.14
183822,福井県,池田町,30,6199000,246773.0,25245.0,191400.0,4994.0,53302.0,0.0,521714.0,0.0391765359580885,0.0040077790125416,0.0303857755199238,0.0007928242578187,0.0084619780917605,0.0828248928401333,58296.0,2024,0.06,0.01,0.0
184047,福井県,南越前町,1143,36737600,8463188.0,1426921.0,0.0,644399.0,6167228.0,0.0,16701736.0,0.230368559731719,0.0388408878097643,0.0,0.0175405851225991,0.1678723705413527,0.4546224032054353,3754178.0,2024,0.37,0.17,0.04
184233,福井県,越前町,69352,1526043852,385052507.0,84657121.0,4588750.0,18577239.0,245343186.0,0.0,738218803.0,0.2523207354070189,0.0554748940464916,0.0030069581512917,0.0121734634136843,0.1607707312463259,0.4837467822648126,278425354.0,2024,15.26,7.38,2.78
184420,福井県,美浜町,17518,259904900,60915129.0,16692541.0,42792.0,305345.0,45381110.0,0.0,123336917.0,0.234374684740457,0.0642255725074825,0.0001646448374001,0.0011748335641228,0.174606596489716,0.4745463321391786,45295147.0,2024,2.6,1.23,0.45
184811,福井県,高浜町,1967,43640613,12254542.0,2862705.0,229681.0,274206.0,6125689.0,0.0,21746823.0,0.2808059089362471,0.0655972683060157,0.0052630103981353,0.0062832756267653,0.1403667038315891,0.4983161670987527,5315268.0,2024,0.44,0.22,0.05
184837,福井県,おおい町,377,11587000,2665026.0,550970.0,0.0,188036.0,2226400.0,0.0,5630432.0,0.2300013808578579,0.0475507033744713,0.0,0.0162281867610252,0.1921463709329421,0.4859266419262967,5039660.0,2024,0.12,0.06,0.05
185019,福井県,若狭町,37566,584151000,159182548.0,44470679.0,5382430.0,4094435.0,78683532.0,0.0,291813624.0,0.2725023974965377,0.0761287389733134,0.0092141073112945,0.0070092065236556,0.1346972478006542,0.4995516981054556,77994093.0,2024,5.84,2.92,0.78
190004,山梨県,0,9345,531294500,152313193.0,8147280.0,3256000.0,671623.0,74364330.0,6056820.0,244809246.0,0.2866831728918707,0.0153347719579254,0.0061284278305158,0.0012641256402993,0.139968190899774,0.4607788072340293,66694653.0,2024,5.31,2.45,0.67
192015,山梨県,甲府市,199679,7415964765,2128442007.0,193093397.0,126273263.0,21288663.0,1156608135.0,0.0,3625705465.0,0.2870081067597952,0.0260375289148235,0.0170272199236912,0.0028706532021933,0.1559619242608416,0.4889054330613449,994107393.0,2024,74.16,36.26,9.94
192023,山梨県,富士吉田市,511542,10120422594,2677911185.0,597518649.0,8426095.0,175450594.0,1493686540.0,10665212.0,4963658275.0,0.264604680301357,0.0590408793160717,0.0008325833157397,0.0173362912833321,0.1475913210270041,0.4904595859408833,1151365979.0,2024,101.2,49.64,11.51
192040,山梨県,都留市,42519,875190900,193382631.0,37372563.0,31669912.0,4135624.0,157419958.0,264000.0,424244688.0,0.2209605138718878,0.042702184174904,0.0361862903282015,0.0047253964820703,0.1798692810905597,0.4847453144222592,151362676.0,2024,8.75,4.24,1.51
192058,山梨県,山梨市,406646,6572824356,1145637246.0,343473928.0,9586559.0,2402926.0,975445523.0,7252705.0,2483798887.0,0.1742990811787333,0.0522566722304788,0.0014585144042756,0.0003655850011884,0.1484058404983186,0.3778891314405299,835239522.0,2024,65.73,24.84,8.35
192066,山梨県,大月市,36393,722535158,216529311.0,12167721.0,6918704.0,7126716.0,110089981.0,1991038.0,354823471.0,0.2996799651927803,0.016840316855557,0.0095755949359629,0.0098634868090391,0.1523662617397505,0.4910812533775692,113842733.0,2024,7.23,3.55,1.14
192074,山梨県,韮崎市,38330,845599700,230016234.0,38954377.0,5022808.0,10657515.0,128910274.0,0.0,413561208.0,0.2720155104123145,0.046067160383335,0.005939935882191,0.0126034990315157,0.1524483440568864,0.4890744497662428,86006573.0,2024,8.46,4.14,0.86
192082,山梨県,南アルプス市,94363,4263148000,1258562298.0,139918624.0,3256434.0,23673149.0,604020568.0,0.0,2029431073.0,0.2952190020144738,0.0328204941512703,0.0007638566617907,0.0055529737649267,0.1416841657854712,0.4760404923779329,449264494.0,2024,42.63,20.29,4.49
192091,山梨県,北杜市,74841,2097613181,549448505.0,121896292.0,4729204.0,20717567.0,321016243.0,591935.0,1018399746.0,0.2619398609700098,0.0581119021867931,0.0022545643986397,0.0098767337980414,0.1530388185523134,0.4855040744521332,313393787.0,2024,20.98,10.18,3.13
192104,山梨県,甲斐市,27459,913111004,248594874.0,103249595.0,3575744.0,7210927.0,93818607.0,0.0,456449747.0,0.2722504415246319,0.1130745271360238,0.0039160014328334,0.0078970979085911,0.1027461136587069,0.4998841816607874,102038014.0,2024,9.13,4.56,1.02
192112,山梨県,笛吹市,211534,3706950911,882064311.0,119147018.0,23790149.0,419390570.0,164386473.0,1751930.0,1610530451.0,0.2379487433681854,0.0321415149163274,0.0064177135255298,0.1131362621381095,0.0443454679996435,0.4344623086917376,691625933.0,2024,37.07,16.11,6.92
192121,山梨県,上野原市,2004,89755800,23617024.0,3355599.0,70873.0,632696.0,16559209.0,0.0,44235401.0,0.2631253244915649,0.0373858736705594,0.0007896202808063,0.0070490820648916,0.184491798858681,0.4928416993665033,9224699.0,2024,0.9,0.44,0.09
192139,山梨県,甲州市,225976,4280633000,915458417.0,286998525.0,29452643.0,460695805.0,214073756.0,0.0,1906679146.0,0.2138605241327626,0.0670458142522379,0.0068804410469199,0.1076232895929176,0.0500098363956919,0.4454199054205301,446160075.0,2024,42.81,19.07,4.46
192147,山梨県,中央市,5684,150052000,40004227.0,10147250.0,4790620.0,933607.0,27041379.0,0.0,82917083.0,0.2666024244928425,0.0676248900381201,0.0319263988483992,0.0062218897448884,0.1802133860261776,0.5525889891504279,17840612.0,2024,1.5,0.83,0.18
193461,山梨県,市川三郷町,8698,325480520,90893889.0,14056630.0,2597957.0,2192520.0,52898762.0,0.0,162639758.0,0.2792606113570176,0.0431873157877466,0.0079819124044658,0.0067362556751476,0.1625251243914689,0.4996912196158467,34604536.0,2024,3.25,1.63,0.35
193640,山梨県,早川町,505,16842500,4818570.0,497679.0,704175.0,290445.0,2540375.0,0.0,8851244.0,0.2860958883776161,0.0295489980703577,0.0418094107169363,0.017244767700757,0.1508312305180347,0.525530295383702,1186013.0,2024,0.17,0.09,0.01
193658,山梨県,身延町,999,41498000,8550983.0,1829157.0,323125.0,673356.0,5062509.0,0.0,16439130.0,0.206057713624753,0.0440781965395922,0.007786519832281,0.016226227770013,0.1219940479059231,0.3961427056725625,4431794.0,2024,0.41,0.16,0.04
193666,山梨県,南部町,646,14216100,2259875.0,1506583.0,165000.0,111045.0,1533174.0,0.0,5575677.0,0.1589658907857992,0.1059772370762726,0.0116065587608415,0.0078112140460463,0.1078477219490577,0.3922086226180176,1163912.0,2024,0.14,0.06,0.01
193682,山梨県,富士川町,15502,277806000,67268624.0,19945126.0,0.0,4939452.0,37702907.0,0.0,129856109.0,0.2420709926301243,0.0717739736872409,0.0,0.0177749740902809,0.1356766287137264,0.4672965691213726,31408079.0,2024,2.78,1.3,0.31
193844,山梨県,昭和町,2952,461199100,132785477.0,2963706.0,753500.0,2381778.0,67834568.0,0.0,206719029.0,0.2879135648790294,0.0064260879954015,0.0016337846279405,0.0051643162356561,0.1470830450449708,0.4482207987829985,48483325.0,2024,4.61,2.07,0.48
194221,山梨県,道志村,3037,69398566,16746218.0,6608416.0,23111.0,333927.0,10699895.0,0.0,34411567.0,0.2413049572234677,0.0952241001636835,0.0003330184084783,0.0048117276659578,0.1541803471846954,0.4958541506462828,2269300.0,2024,0.69,0.34,0.02
194239,山梨県,西桂町,2421,58138800,15623298.0,3229883.0,410487.0,454634.0,9032833.0,0.0,28751135.0,0.2687241222729055,0.0555546898112792,0.0070604656442857,0.007819803642318,0.1553666914349797,0.4945257728057682,4240423.0,2024,0.58,0.29,0.04
194247,山梨県,忍野村,26446,384791968,97753263.0,35981180.0,1605562.0,650448.0,55958746.0,0.0,191949199.0,0.2540418489192581,0.0935081368434384,0.0041725455142556,0.0016903887141428,0.1454259720930557,0.4988388920841508,36559177.0,2024,3.85,1.92,0.37
194255,山梨県,山中湖村,37961,624577585,168635948.0,54941204.0,0.0,10322330.0,94935733.0,0.0,328835215.0,0.2700000000800541,0.0879653790329347,0.0,0.0165268979353461,0.1519999040631597,0.5264921811114948,24057110.0,2024,6.25,3.29,0.24
194298,山梨県,鳴沢村,1994,81878300,24293931.0,2080319.0,743992.0,4103942.0,9578806.0,0.0,40800990.0,0.2967078090287658,0.0254074522797859,0.0090865589539597,0.0501224622396898,0.1169883351266452,0.4983126176288467,5553960.0,2024,0.82,0.41,0.06
194301,山梨県,富士河口湖町,13395,820385500,240904953.0,14575697.0,4289910.0,11227857.0,134081425.0,0.0,405079842.0,0.2936484774535873,0.017766887640018,0.0052291392278386,0.0136860744125779,0.1634370975596228,0.4937676762936449,75797451.0,2024,8.2,4.05,0.76
194425,山梨県,小菅村,707,19952500,5633451.0,231748.0,0.0,1296039.0,2729100.0,0.0,9890338.0,0.2823431148978825,0.011614985590778,0.0,0.0649562210249342,0.1367798521488535,0.4956941736624483,1825090.0,2024,0.2,0.1,0.02
194433,山梨県,丹波山村,6255,99055300,21088468.0,6220300.0,750000.0,467061.0,20589909.0,0.0,49115738.0,0.21289590763947,0.0627962360418877,0.0075715282271619,0.0047151540604086,0.2078627695842625,0.495841595553191,8859659.0,2024,0.99,0.49,0.09
200000,長野県,0,70112,933521963,236611038.0,70518363.0,72600.0,932885.0,145216092.0,0.0,453350978.0,0.2534606012263687,0.0755401220271022,7.77699967194023e-05,0.0009993176775424,0.155557231383532,0.4856350423112648,117666756.0,2024,9.34,4.53,1.18
202011,長野県,長野市,56900,1117012584,227523339.0,66569187.0,6507155.0,15392530.0,168107255.0,110660.0,484210126.0,0.203689145725864,0.0595957359420402,0.0058254983813145,0.0137800864739407,0.1504971899224369,0.4334867242641556,183038333.0,2024,11.17,4.84,1.83
202029,長野県,松本市,12385,525507113,129227967.0,11020234.0,0.0,9974930.0,77632587.0,0.0,227855718.0,0.2459109758995783,0.0209706657196093,0.0,0.0189815318446507,0.1477288985810549,0.4335920720448935,51593423.0,2024,5.26,2.28,0.52
202037,長野県,上田市,26502,521222570,136402021.0,28887180.0,561366.0,3758977.0,84934556.0,16446.0,254560546.0,0.261696305668421,0.0554219668576516,0.001077017827528,0.0072118461792627,0.1629525674607682,0.488391256733184,55003751.0,2024,5.21,2.55,0.55
202045,長野県,岡谷市,5423,167596000,44586764.0,5525179.0,648998.0,2972972.0,28711437.0,0.0,82445350.0,0.266037160791427,0.0329672486216854,0.0038723955225661,0.0177389197832883,0.1713133786009212,0.4919291033198883,17608067.0,2024,1.68,0.82,0.18
202053,長野県,飯田市,26174,648461488,169125805.0,26032297.0,221353.0,608878.0,90090071.0,0.0,286078404.0,0.2608108702362907,0.040144707868912,0.0003413510348666,0.0009389578429366,0.1389289459237709,0.441164832906777,85949686.0,2024,6.48,2.86,0.86
202061,長野県,諏訪市,4337,290386508,85174035.0,3447319.0,1768886.0,37140928.0,10476614.0,0.0,138007782.0,0.293312645916731,0.0118714847454276,0.0060914882450392,0.1279016998957816,0.0360781706841558,0.4752554894871355,37140928.0,2024,2.9,1.38,0.37
202070,長野県,須坂市,321001,4705246350,1037101542.0,314206774.0,16653120.0,111049853.0,560462635.0,597520.0,2040071444.0,0.2204138667468495,0.0667779645586463,0.003539266334057,0.0236012834907145,0.1191144083242315,0.4335737796172988,421469182.0,2024,47.05,20.4,4.21
202088,長野県,小諸市,20297,430512607,119506542.0,24509102.0,4661117.0,4477705.0,61091080.0,0.0,214245546.0,0.2775912715606026,0.0569300447919287,0.0108269001283857,0.0104008684698053,0.1419031150462917,0.4976521999970142,40625981.0,2024,4.31,2.14,0.41
202096,長野県,伊那市,17387,552237000,158582714.0,23228463.0,276816.0,7556363.0,61137843.0,0.0,250782199.0,0.2871642320235696,0.0420624894746277,0.000501263044671,0.0136831885585355,0.1107094291038087,0.4541206022052126,67581391.0,2024,5.52,2.51,0.68
202100,長野県,駒ヶ根市,45878,1268255700,341135496.0,33158291.0,556525.0,25869412.0,190400710.0,0.0,591120434.0,0.2689800613551352,0.0261447995069133,0.0004388113532625,0.0203976311716951,0.1501280144059277,0.466089317792934,141903530.0,2024,12.68,5.91,1.42
202118,長野県,中野市,171654,2292644000,660594598.0,233533835.0,14348305.0,18876168.0,331720096.0,0.0,1259073002.0,0.288136578552972,0.1018622319906623,0.0062584095044847,0.0082333620047421,0.1446888814835622,0.5491794635364234,283013138.0,2024,22.93,12.59,2.83
202126,長野県,大町市,5665,189437000,40944196.0,14830495.0,0.0,762943.0,33733293.0,0.0,90270927.0,0.2161362141503507,0.0782872142189751,0.0,0.0040274233650237,0.1780713007490617,0.4765221524834114,32052680.0,2024,1.89,0.9,0.32
202134,長野県,飯山市,14634,550313800,153240352.0,26321102.0,2827090.0,4638821.0,76379245.0,5222951.0,268629561.0,0.278459947760714,0.047829260323837,0.0051372326116481,0.0084294106380759,0.138792167305272,0.4881388782182093,63956007.0,2024,5.5,2.69,0.64
202142,長野県,茅野市,9275,520062588,149436972.0,7438147.0,3113130.0,2294163.0,78917558.0,0.0,241199970.0,0.2873442071168557,0.0143024073863971,0.0059860679691883,0.0044113209696983,0.1517462702008474,0.4637902736429869,68526399.0,2024,5.2,2.41,0.69
202151,長野県,塩尻市,16711,790009900,207721993.0,8433152.0,0.0,25271993.0,143780618.0,0.0,385207756.0,0.2629359366256043,0.0106747421772815,0.0,0.0319894636763412,0.1819985015377655,0.4875986440169927,72047541.0,2024,7.9,3.85,0.72
202177,長野県,佐久市,21215,700063222,179261668.0,28034168.0,1384827.0,12109832.0,112511093.0,0.0,333301588.0,0.2560649700863731,0.0400451946610044,0.0019781456252532,0.0172981976762093,0.1607156174817594,0.4761021255305995,61390176.0,2024,7.0,3.33,0.61
202185,長野県,千曲市,18969,375172900,92944891.0,20634094.0,3929605.0,6515196.0,61916730.0,0.0,185940516.0,0.2477388185553914,0.0549988925106264,0.0104741174002706,0.017365849185802,0.1650351877760893,0.4956128654281799,73128849.0,2024,3.75,1.86,0.73
202193,長野県,東御市,23403,555520000,142275759.0,21525218.0,3387392.0,6736988.0,82439972.0,0.0,256365329.0,0.2561127574164746,0.0387478722638248,0.0060976958525345,0.0121273545506912,0.1484014472926267,0.461487127376152,62063451.0,2024,5.56,2.56,0.62
202207,長野県,安曇野市,9387,657957300,195380962.0,7093031.0,770000.0,9845640.0,77911330.0,0.0,291000963.0,0.2969508234044975,0.0107803819487981,0.0011702887102248,0.0149639497882309,0.1184139609059736,0.4422794047577251,80431792.0,2024,6.58,2.91,0.8
203033,長野県,小海町,495,14402000,3997886.0,701551.0,407000.0,86438.0,1866040.0,0.0,7058915.0,0.2775924177197611,0.0487120538814053,0.0282599638939036,0.0060018053048187,0.1295681155395084,0.4901343563393973,1307350.0,2024,0.14,0.07,0.01
203041,長野県,川上村,42,5926000,179380.0,41120.0,0.0,0.0,230841.0,0.0,451341.0,0.0302699966250421,0.0069389132635842,0.0,0.0,0.0389539318258521,0.0761628417144785,451341.0,2024,0.06,0.0,0.0
203050,長野県,南牧村,1859,58660000,17531004.0,2285660.0,0.0,508041.0,7622689.888888889,0.0,27947394.888888888,0.2988578929423798,0.0389645414251619,0.0,0.0086607739515854,0.1299469807175057,0.4764301890366329,7208981.0,2024,0.59,0.28,0.07
203068,長野県,南相木村,222,12648500,1305937.0,732516.0,0.0,171646.0,2228922.0,0.0,4439021.0,0.1032483693718622,0.0579132703482626,0.0,0.0135704629007392,0.1762202632723248,0.3509523658931889,990810.0,2024,0.13,0.04,0.01
203076,長野県,北相木村,18,656000,152100.0,8060.0,19800.0,0.0,0.0,0.0,179960.0,0.231859756097561,0.0122865853658536,0.0301829268292682,0.0,0.0,0.2743292682926829,57985.0,2024,0.01,0.0,0.0
203092,長野県,佐久穂町,3872,82587550,20545989.0,5785969.0,0.0,825008.0,11493112.0,0.0,38650078.0,0.2487782843782144,0.0700586105290688,0.0,0.0099894959954617,0.1391627672694007,0.4679891581721458,15431946.0,2024,0.83,0.39,0.15
203211,長野県,軽井沢町,7855,2004756803,450858506.0,15839524.0,0.0,173233982.0,116736339.0,0.0,756668351.0,0.2248943639075407,0.0079009703203386,0.0,0.0864114698305378,0.0582296759513727,0.37743648000979,191527648.0,2024,20.05,7.57,1.92
203238,長野県,御代田町,13007,673380818,196841825.0,11961714.0,12454380.0,18415560.0,71962784.0,122627.0,311758890.0,0.2923187292216571,0.0177636690565783,0.0184952996389035,0.0273479129605975,0.1068678852684514,0.4629756026106464,290401866.0,2024,6.73,3.12,2.9
203246,長野県,立科町,5910,174655500,52005387.0,5125222.0,3248758.0,303965.0,26140031.0,0.0,86823363.0,0.2977598014376873,0.0293447500937559,0.0186009487247753,0.0017403688976299,0.149666234387122,0.4971121035409706,29273525.0,2024,1.75,0.87,0.29
203491,長野県,青木村,934,15626000,4200092.0,1202957.0,309700.0,1254.0,1793558.0,0.0,7507561.0,0.2687886855241264,0.0769843210034557,0.0198195315499808,8.025086394470753e-05,0.1147803660565723,0.4804531549980801,1753430.0,2024,0.16,0.08,0.02
203505,長野県,長和町,441,12961500,2545598.0,507990.0,0.0,290531.0,2177767.0,0.0,5521886.0,0.1963968676464915,0.0391922231223238,0.0,0.0224149211125255,0.1680181306175982,0.4260221424989391,1147295.0,2024,0.13,0.06,0.01
203611,長野県,下諏訪町,503,22509270,5368941.0,395268.0,0.0,460869.0,2344276.8993548388,0.0,8569354.899354838,0.2385213292123645,0.0175602318511439,0.0,0.0204746311186457,0.1041471757793495,0.3807033679615038,1765666.0,2024,0.23,0.09,0.02
203629,長野県,富士見町,15258,429748710,98767348.0,20701455.0,1116893.0,1608635.0,78463056.0,0.0,200657387.0,0.2298258161147243,0.0481710695536468,0.0025989443924101,0.0037431991360718,0.1825789215283508,0.466917950725204,65227164.0,2024,4.3,2.01,0.65
203637,長野県,原村,599,90268000,3168345.0,659123.0,0.0,333764.0,2405938.0,0.0,6567170.0,0.0350993153720033,0.0073018456152789,0.0,0.0036974786192227,0.0266532769087605,0.0727519165152656,1881646.0,2024,0.9,0.07,0.02
203823,長野県,辰野町,4791,107231105,31599619.0,6327157.0,0.0,418970.0,14671695.6,0.0,53017441.6,0.2946870593192152,0.0590048661719936,0.0,0.0039071685403223,0.1368231316836658,0.4944222257151971,11466987.0,2024,1.07,0.53,0.11
203831,長野県,箕輪町,50093,548983947,148818925.0,47190885.0,3158450.0,2141552.0,69596297.0,0.0,270906109.0,0.27108064964967,0.0859604096948211,0.0057532647671389,0.0039009373802327,0.1267729181888081,0.4934681796806711,60024562.0,2024,5.49,2.71,0.6
203840,長野県,飯島町,3006,45738000,11227804.0,3401412.0,222750.0,1998460.0,4454929.0,0.0,21305355.0,0.2454808692990511,0.0743673094582185,0.0048701298701298,0.0436936464209191,0.0974010450828632,0.4658130001311819,5558046.0,2024,0.46,0.21,0.06
203858,長野県,南箕輪村,38074,619748500,149011197.0,41696541.0,0.0,262343.0,81729158.0,2419875.0,275119114.0,0.2404381729040086,0.0672797771999448,0.0,0.0004233055828291,0.1318747169214608,0.4439205806871658,239944320.0,2024,6.2,2.75,2.4
203866,長野県,中川村,4403,87215000,22043785.0,4068267.0,0.0,782134.0,10955686.0,0.0,37849872.0,0.2527522215215272,0.046646414034283,0.0,0.0089678839649142,0.125616992489824,0.4339835120105486,9280707.0,2024,0.87,0.38,0.09
203882,長野県,宮田村,13123,392087946,109115980.0,37816382.0,968616.0,452644.0,46382713.0,0.0,194736335.0,0.2782946558627436,0.0964487237768844,0.0024704049432828,0.001154445079523,0.1182967073412657,0.4966649370036997,43320167.0,2024,3.92,1.95,0.43
204021,長野県,松川町,26673,392389000,94765995.0,31451403.0,884037.0,1881450.0,64667397.0,0.0,193650282.0,0.2415103252129901,0.0801536307083022,0.0022529607099077,0.0047948591831065,0.1648043064408023,0.493516082255109,40107932.0,2024,3.92,1.94,0.4
204030,長野県,高森町,26010,441844000,104463378.0,23744312.0,1288862.0,2206685.0,66272072.0,0.0,197975309.0,0.2364259286082871,0.0537391296475679,0.0029170069074152,0.0049942626809462,0.1499897520391812,0.4480660798833977,59937610.0,2024,4.42,1.98,0.6
204048,長野県,阿南町,6355,138040000,41164095.0,18135853.0,0.0,7488433.0,1954725.0,0.0,68743106.0,0.298204107505071,0.1313811431469139,0.0,0.0542482831063459,0.0141605694001738,0.4979941031585048,7488433.0,2024,1.38,0.69,0.07
204072,長野県,阿智村,2098,107526000,31115940.0,2016647.0,0.0,1921868.0,18677952.0,0.0,53732407.0,0.2893806149210423,0.0187549708907613,0.0,0.0178735189628554,0.1737063779922995,0.4997154827669587,11246065.0,2024,1.08,0.54,0.11
204099,長野県,平谷村,161,1645000,423000.0,200000.0,0.0,164000.0,32000.0,0.0,819000.0,0.2571428571428571,0.121580547112462,0.0,0.0996960486322188,0.0194528875379939,0.4978723404255319,253882.0,2024,0.02,0.01,0.0
204102,長野県,根羽村,49831,359374106,69854880.0,52204881.0,0.0,38210712.0,15631132.0,321645.0,176223250.0,0.1943792800697777,0.1452661171976592,0.0,0.1063257239796792,0.043495432027593,0.4903615676751068,7100742.0,2024,3.59,1.76,0.07
